StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,DistributionChannel,UserLanguage,CONSENT,COMP1.1,COMP1.2,Q74,Q41,Q61,Q47,Q51,Q57,Q60,TRUST_FINDING_1,TRUST_AUTHOR_1,TRUST_FINDING_2,TRUST_AUTHOR_2,TRUST_FINDING_3,TRUST_AUTHOR_3,COMP2.1,COMP2.2,Q75,Q43,Q63,Q46,Q50,Q56,Q59,COMP3.1,COMP3.2,Q76,Q42,Q64,Q44,Q49,Q55,Q58,Q66,Q65,Q67,Q68,condition,counter,firstArticle,secondArticle,thirdArticle,CreationTime
2024-12-02 17:03:08,2024-12-02 17:05:29,100,141,True,2024-12-02 17:05:30,anonymous,EN,Yes,Remote working is associated with higher employee productivity,Workplace dynamics,,The editor has had a recent research collaboration with the main author of the article,,,"A disclaimer was added to the article to disclose and justify the conflict of interest,A second member of the editorial board co-handled the article","The editor was the most suitable member of the editorial board to handle the article, given their expertise",,Somewhat agree,Agree,Agree,Somewhat agree,Agree,Somewhat agree,Screen time is not associated with school performance,,Adolescent behavior,,,,,,,Playing violent video games is associated with less aggressive behavior,,Video games,,,,,,,35,Female,White,4 year degree (Bachelor's),2,4,2,3,1,Mon Dec 02 15:19:55 PST 2024
2024-12-02 17:03:09,2024-12-02 17:06:26,100,196,True,2024-12-02 17:06:26,anonymous,EN,Yes,Remote working is associated with higher employee productivity,,Workplace dynamics,,,,,,,Agree,Agree,Agree,Agree,Agree,Agree,Screen time is not associated with school performance,,Adolescent behavior,,,,,,,Playing violent video games is associated with less aggressive behavior,Video games,,The editor has had a recent research collaboration with the main author of the article,,,"A disclaimer was added to the article to disclose and justify the conflict of interest,A second member of the editorial board co-handled the article","The editor was the most suitable member of the editorial board to handle the article, given their expertise",,1988,Female,White,4 year degree (Bachelor's),2,4,3,1,2,Mon Dec 02 15:19:55 PST 2024
2024-12-02 17:03:13,2024-12-02 17:16:51,100,818,True,2024-12-02 17:16:52,anonymous,EN,Yes,Remote working is associated with higher employee productivity,Workplace dynamics,,The editor has had a recent research collaboration with the main author of the article,,,"A disclaimer was added to the article to disclose and justify the conflict of interest,A second member of the editorial board co-handled the article","The editor was the most suitable member of the editorial board to handle the article, given their expertise",,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Screen time is not associated with school performance,,Adolescent behavior,,,,,,,Playing violent video games is associated with less aggressive behavior,,Video games,,,,,,,59,Female,White,4 year degree (Bachelor's),2,4,2,1,3,Mon Dec 02 15:19:55 PST 2024
2024-12-02 17:03:15,2024-12-02 17:08:38,100,323,True,2024-12-02 17:08:39,anonymous,EN,Yes,Remote working is associated with higher employee productivity,,Workplace dynamics,,,,,,,Agree,Agree,Agree,Agree,Agree,Agree,Screen time is not associated with school performance,,Adolescent behavior,,,,,,,Playing violent video games is associated with less aggressive behavior,Video games,,The editor has had a recent research collaboration with the main author of the article,,,"A disclaimer was added to the article to disclose and justify the conflict of interest,A second member of the editorial board co-handled the article","The editor was the most suitable member of the editorial board to handle the article, given their expertise",,1988,Female,White,4 year degree (Bachelor's),2,4,3,1,2,Mon Dec 02 15:19:55 PST 2024
2024-12-02 17:03:15,2024-12-02 17:04:43,100,87,True,2024-12-02 17:04:43,anonymous,EN,Yes,Remote working is associated with higher employee productivity,Workplace dynamics,,,The editor was affiliated with the same institution as the main author of the article,,"A disclaimer was added to the article to disclose and justify the conflict of interest,A second member of the editorial board co-handled the article",,"The editor was the most suitable member of the editorial board to handle the article, given their expertise",Somewhat agree,Neutral,Neutral,Somewhat agree,Agree,Somewhat agree,Screen time is not associated with school performance,,Adolescent behavior,,,,,,,Playing violent video games is associated with less aggressive behavior,,Video games,,,,,,,35,Female,White,4 year degree (Bachelor's),2,4,2,3,1,Mon Dec 02 15:19:55 PST 2024
2024-12-02 17:03:20,2024-12-02 17:10:13,100,412,True,2024-12-02 17:10:14,anonymous,EN,Yes,Remote working is associated with higher employee productivity,,Workplace dynamics,,,,,,,Agree,Agree,Agree,Agree,Agree,Agree,Screen time is not associated with school performance,Adolescent behavior,,The editor has had a recent research collaboration with the main author of the article,,,"A disclaimer was added to the article to disclose and justify the conflict of interest,A second member of the editorial board co-handled the article","The editor was the most suitable member of the editorial board to handle the article, given their expertise",,Playing violent video games is associated with less aggressive behavior,,Video games,,,,,,,1988,Male,White,4 year degree (Bachelor's),2,4,3,2,1,Mon Dec 02 15:19:55 PST 2024
2024-12-02 17:03:25,2024-12-02 17:04:43,100,77,True,2024-12-02 17:04:43,anonymous,EN,Yes,Remote working is associated with higher employee productivity,Workplace dynamics,,,The editor was affiliated with the same institution as the main author of the article,,"A disclaimer was added to the article to disclose and justify the conflict of interest,A second member of the editorial board co-handled the article",,"The editor was the most suitable member of the editorial board to handle the article, given their expertise",Somewhat agree,Neutral,Somewhat agree,Neutral,Neutral,Somewhat agree,Screen time is not associated with school performance,,Adolescent behavior,,,,,,,Playing violent video games is associated with less aggressive behavior,,Video games,,,,,,,35,Female,White,4 year degree (Bachelor's),2,4,2,1,3,Mon Dec 02 15:19:55 PST 2024
2024-12-02 17:03:54,2024-12-02 17:07:22,100,208,True,2024-12-02 17:07:22,anonymous,EN,Yes,Remote working is associated with higher employee productivity,,Workplace dynamics,,,,,,,Somewhat agree,Agree,Agree,Somewhat agree,Agree,Strongly agree,Screen time is not associated with school performance,,Adolescent behavior,,,,,,,Playing violent video games is associated with less aggressive behavior,Video games,,The editor has had a recent research collaboration with the main author of the article,,,"A disclaimer was added to the article to disclose and justify the conflict of interest,A second member of the editorial board co-handled the article","The editor was the most suitable member of the editorial board to handle the article, given their expertise",,33,Male,White,4 year degree (Bachelor's),2,4,1,3,2,Mon Dec 02 15:19:55 PST 2024
2024-12-02 17:04:02,2024-12-02 17:06:03,100,121,True,2024-12-02 17:06:04,anonymous,EN,Yes,Remote working is associated with higher employee productivity,,Workplace dynamics,,,,,,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Screen time is not associated with school performance,Adolescent behavior,,,The editor was affiliated with the same institution as the main author of the article,,"A disclaimer was added to the article to disclose and justify the conflict of interest,A second member of the editorial board co-handled the article",,"The editor was the most suitable member of the editorial board to handle the article, given their expertise",Playing violent video games is associated with less aggressive behavior,,Video games,,,,,,,30,Male,White,4 year degree (Bachelor's),2,4,3,2,1,Mon Dec 02 15:19:55 PST 2024
2024-12-02 17:04:14,2024-12-02 17:24:38,100,1224,True,2024-12-02 17:24:39,anonymous,EN,Yes,Remote working is associated with higher employee productivity,,Workplace dynamics,,,,,,,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Screen time is not associated with school performance,Adolescent behavior,,The editor has had a recent research collaboration with the main author of the article,,,"A disclaimer was added to the article to disclose and justify the conflict of interest,A second member of the editorial board co-handled the article","The editor was the most suitable member of the editorial board to handle the article, given their expertise",,Playing violent video games is associated with less aggressive behavior,,Video games,,,,,,,55,Male,White,4 year degree (Bachelor's),2,4,1,2,3,Mon Dec 02 15:19:55 PST 2024
2024-12-02 17:04:30,2024-12-02 17:08:30,100,240,True,2024-12-02 17:08:30,anonymous,EN,Yes,Remote working is associated with higher employee productivity,Workplace dynamics,,The editor has had a recent research collaboration with the main author of the article,,,"A disclaimer was added to the article to disclose and justify the conflict of interest,A second member of the editorial board co-handled the article","The editor was the most suitable member of the editorial board to handle the article, given their expertise",,Agree,Agree,Agree,Agree,Strongly agree,Agree,Screen time is not associated with school performance,,Adolescent behavior,,,,,,,Playing violent video games is associated with less aggressive behavior,,Video games,,,,,,,35,Female,White,4 year degree (Bachelor's),2,4,2,3,1,Mon Dec 02 15:19:55 PST 2024
2024-12-02 17:04:57,2024-12-02 17:08:08,100,191,True,2024-12-02 17:08:09,anonymous,EN,Yes,Remote working is associated with higher employee productivity,Workplace dynamics,,,The editor was affiliated with the same institution as the main author of the article,,"A disclaimer was added to the article to disclose and justify the conflict of interest,A second member of the editorial board co-handled the article",,"The editor was the most suitable member of the editorial board to handle the article, given their expertise",Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Screen time is not associated with school performance,,Adolescent behavior,,,,,,,Playing violent video games is associated with less aggressive behavior,,Video games,,,,,,,32,Male,White,4 year degree (Bachelor's),2,4,2,1,3,Mon Dec 02 15:19:55 PST 2024
